youtubeId,movieId,title,video downloaded,trailer_present,Durations,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
5OXtapP8U7M,1992,Child's Play 2 (1990),0,1,85,152,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,11,1,0,0,1,1,3,0,0,0,1,6,0,0,0,0,0,0
9X4Uq9lf1c0,1993,Child's Play 3 (1991),0,1,95,521,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
RsrTg0TpZ2c,1994,Poltergeist (1982),0,1,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dM9aTMgYvY8,1996,Poltergeist III (1988),0,1,62,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cfklE3-Kes,1997,"Exorcist, The (1973)",0,1,93,71,0,29,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZEnaYHPDxyg,1998,Exorcist II: The Heretic (1977),0,1,104,368,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
RRgbHgJa4-I,1999,"Exorcist III, The (1990)",0,1,101,186,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUorM4nTX7k,2000,Lethal Weapon (1987),0,1,86,455,0,144,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,45,1,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
b0CuUw0_QWY,2001,Lethal Weapon 2 (1989),0,1,87,668,0,33,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,18,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,14,6,0,0,0,0
oGbAMRvYYq0,2002,Lethal Weapon 3 (1992),0,1,147,637,0,87,0,0,0,2,29,1,0,0,0,0,0,2,42,9,1,0,0,0,0,0,0,1,0,1,74,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,0,0,1,0,3,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,2
XBEVwaJEgaA,2003,Gremlins (1984),0,1,120,623,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,1,0,0,0,0,0,0,4,23,13,6,0,0,2,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,22,59,2,0,0,31,9,0,0,9,12,3,2,0,3,0,0,0,0,0,0,0,0
VYbF0VdMGrM,2005,"Goonies, The (1985)",0,1,48,356,3,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sq4hc2KkBXI,2007,Polish Wedding (1998),0,1,88,314,0,2,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,1,0,0,22,1,8,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
7j8Ba9rWhUg,2010,Metropolis (1927),0,1,157,394,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0
EYkguxpqsrg,2012,Back to the Future Part III (1990),0,1,136,1148,0,20,1,2,0,19,9,0,1,0,0,3,4,2,0,1,88,0,21,1,0,0,0,1,1,6,8,1,0,0,3,0,0,0,0,0,0,0,13,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0,0,0,37,0,0,0,0,0,1,6,0,0,0,0,0,0,22,0,0,0,0,0
dd03qev59Jo,2013,"Poseidon Adventure, The (1972)",0,1,294,2242,0,1,0,1,0,0,0,2,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,6,0,0,2,3,2,29,1,0,2,0,12,0,0,0,0,0,1,0,0,0,6,62,0,0,0,2,1,3,2,0,3,1,4,0,0,0,0,0,0,0,10,0,0,0,0
RQXG0wBV6So,2014,Freaky Friday (1977),0,1,98,633,0,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,37,34,78,0,2,0,32,0,0,0,0,0,0,0,33,0,0,17,0,32,0,41,0,0,2,0,0,0,0,29,11,0,4,3,0,11,0,0,0,0,0
td389xjjENA,2015,"Absent-Minded Professor, The (1961)",0,1,105,1631,3,33,7,0,0,0,7,0,1,0,0,0,0,0,1,66,0,0,0,0,0,0,0,0,0,0,229,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,1,0,0,1,0,0
kK3z45uaOOE,2016,"Apple Dumpling Gang Rides Again, The (1979)",0,1,84,654,0,0,0,0,0,0,0,0,0,3,0,0,15,0,0,0,25,0,0,0,0,0,0,0,0,10,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4,0,1,0,0,8,0,0,0,0,0,10,0,0,37,1,0,0,0,0
RG2IfzWnxjc,2017,Babes in Toyland (1961),0,1,166,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,2,2,21,0,1,0,0,4,0,0,0,0,0,0,0,0,7,55,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0
8V4dEWPJKNk,2019,Seven Samurai (Shichinin no samurai) (1954),0,1,96,976,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,85,0,2,4,1,0,0,0,4,0,8,0,7,1,0,0,0,22,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
EkhLaIsjztQ,2020,Dangerous Liaisons (1988),0,1,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ihrMTU0lozs,2022,"Last Temptation of Christ, The (1988)",0,1,97,474,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ooB2LlMsc7o,2024,"Rapture, The (1991)",0,1,152,703,21,2,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,9,9,5,0,2,0,1,0,0,0,2,0,0,0,0,0,25,0,0,0,0,0,0
gykHjlrWp2c,2025,Lolita (1997),0,1,99,451,0,4,1,0,0,0,9,0,0,0,0,0,22,0,3,0,0,0,0,0,1,0,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,76,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,10,0,0,0
lkD9h0zk9n0,2026,Disturbing Behavior (1998),0,1,148,893,0,8,1,4,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,2,1,4,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,0,1,0,0,1,4,0,0,0,0,4,1,0,0,0,0,3,1,1,0,0,0,0
gUvncv0APS8,2027,Jane Austen's Mafia! (1998),0,1,131,141,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
XneZ4N7N_Ek,2032,"Barefoot Executive, The (1971)",0,1,95,593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,167,1,0,0,0,0,0,9,0,0,0,0,68,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,116,0,12,0,0,0,0,0,0,1,0,3,0,0,0,0,12,0,0,3,0,0,0,0
0pgOSllKF_0,2035,Blackbeard's Ghost (1968),0,1,104,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,261,15,0,0,0,0,0,0,0,0,0,0,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
v32ce9150hc,2037,Candleshoe (1977),0,1,60,429,8,1,0,0,0,3,10,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1,1,0,0,7,0,12,0,0
Na0M_gmoUOg,2038,"Cat from Outer Space, The (1978)",0,1,27,126,0,6,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIhDYNPeDRM,2039,Cheetah (1989),0,1,82,349,0,1,0,0,0,0,0,0,0,0,0,0,0,27,15,2,0,6,37,0,5,4,9,16,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OI9PFPLwEcE,2042,D2: The Mighty Ducks (1994),0,1,85,793,0,3,9,0,0,0,1,0,1,2,4,0,0,0,1,0,4,0,0,0,0,0,1,1,0,3,11,0,1,1,1,5,0,2,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0
0LOpdPUM6Ec,2043,Darby O'Gill and the Little People (1959),0,1,30,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
kVr91ra1Tn4,2044,"Devil and Max Devlin, The (1981)",0,1,29,181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
DDe-OvUWM-A,2045,"Far Off Place, A (1993)",0,1,245,1149,2,0,1,77,0,4,5,6,0,0,0,0,0,18,0,16,31,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
gVebPEYiq2o,2046,Flight of the Navigator (1986),0,1,132,449,1,38,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,57,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,20,0,2,0,0,27,4,1,9,12,3,0,1,0,0,0,0,0,0,0,0,0,0
We-8utU1kHo,2047,"Gnome-Mobile, The (1967)",0,1,64,1455,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NsKl0dpczJw,2050,Herbie Goes Bananas (1980),0,1,74,413,0,56,0,6,0,19,21,6,0,1,0,0,0,0,0,1,0,6,19,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
p0OtiZ0CMuA,2051,Herbie Goes to Monte Carlo (1977),0,1,68,399,0,116,0,0,0,5,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oryofd_T-ng,2052,Hocus Pocus (1993),0,1,30,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIury7go2bM,2053,"Honey, I Blew Up the Kid (1992)",0,1,15,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
fRJK8C5smXI,2055,Hot Lead and Cold Feet (1978),0,1,30,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
sBVu7oLdd1I,2056,In Search of the Castaways (1962),0,1,31,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1kHyY7LZlFU,2057,"Incredible Journey, The (1963)",0,1,56,10,0,2,0,0,0,0,1,0,0,0,0,0,6,3,9,64,8,25,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LJ1pS1W0XXg,2058,"Negotiator, The (1998)",0,1,143,878,1,61,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,48,1,4,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,2,0,35,11,0,1,1,25,0,0,0,0,2,3,3,0,2,0,0,0
32WeiH4TrIY,2059,"Parent Trap, The (1998)",0,1,138,989,0,43,0,5,0,1,0,33,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,42,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,2
s3ieUp88iL8,2060,BASEketball (1998),0,1,161,2854,5,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,274,1,2,0,0,57,0,1,3,1,0,0,20,4,19,0,0,0,0,1,0,0,0,0,0,4,0,4,0,24,0,0,19,0,0,14,0,5,2,0,4,0,0,0,0,4,0,8,3,2,0,0,0
mxbJdJV5bVY,2062,"Governess, The (1998)",0,1,106,442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,7,0,1,0,0,0,1,1,14,2,3,0,0,0,0,0,0,0,0,0,14,6,11,0,0,0,6,1,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VyaBJQBYamQ,2063,"Seventh Heaven (Septième ciel, Le) (1997)",0,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xPNmHPjkxdk,2064,Roger & Me (1989),0,1,153,898,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,135,3,0,0,0,1,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
b8DCAqMu6oY,2066,Out of the Past (1947),0,1,80,300,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
M1iQ5hQTR5s,2067,Doctor Zhivago (1965),0,1,113,1018,0,0,0,0,0,14,0,0,0,0,0,2,2,4,0,1,115,0,1,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,17,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
IkszXVEUHco,2068,Fanny and Alexander (Fanny och Alexander) (1982),0,1,105,660,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,10,14,4,1,0,0,1,0,0,0,0,0,0,1,0,2,0,72,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XczocuuAMV8,2069,"Trip to Bountiful, The (1985)",0,1,90,744,0,28,4,0,5,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,14,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6PGB6Nj2-s,2071,And the Band Played On (1993),0,1,124,1284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0
cJ7bZpwzNfg,2072,"'burbs, The (1989)",0,1,30,164,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,14,5,0,0,2,0,0,0,0,0,0,0
TdWCrJmaXzI,2075,Mephisto (1981),0,1,61,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
bWr4JvAWF20,2076,Blue Velvet (1986),0,1,85,279,1,2,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0
leaqKfAB12o,2077,"Journey of Natty Gann, The (1985)",0,1,129,520,0,2,1,0,0,2,7,2,1,0,0,0,0,5,12,12,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ker49kN5Agk,2078,"Jungle Book, The (1967)",0,1,82,148,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,11,0,0,9,0,0,0,0,0,0,0,0,4,1,0,0,18,0,1,0,4,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,9,0,1,0,0
VB5duZY_ihA,2079,Kidnapped (1960),0,1,83,823,9,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
PK0SizOkbF4,2082,"Mighty Ducks, The (1992)",0,1,115,1037,0,17,14,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,14,0,1,0,3,3,0,2,1,4,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,1,0,0,3,0,0,0,1,2,0,0,0,3,3,0,0
KAk5KQABLuE,2083,"Muppet Christmas Carol, The (1992)",0,1,84,31,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,95,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,221,0,0
lqPuGMgT6yw,2084,Newsies (1992),0,1,126,839,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,2,15,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7KtqpP6sG8I,2086,One Magic Christmas (1985),0,1,83,874,0,188,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,14,2,15,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,10
4GVdbBpVVoc,2087,Peter Pan (1953),0,1,85,128,0,0,0,3,0,0,0,6,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4
-ncFDuKdgNE,2088,Popeye (1980),0,1,162,1218,0,0,0,0,0,0,0,7,0,6,0,0,0,1,0,0,19,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
x5Jown0os74,2089,"Rescuers Down Under, The (1990)",0,1,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0
WJ4Tx4Vq_K8,2091,Return from Witch Mountain (1978),0,1,106,621,0,225,0,0,67,2,81,0,1,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,114,3,0,0,0,0,0,0,0,0,0,0,2,21,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
